Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
0,-1,174,-1_health_amp_world_people,"[('health', 0.02163754365776986), ('amp', 0.008351850885855213), ('world', 0.008193650755315491), ('people', 0.008020310113424751), ('safe', 0.007948871041956554), ('kuwait', 0.007905838704522897), ('care', 0.007675775827148089), ('healthcare', 0.00748916962193843), ('make', 0.006931037726060686), ('good', 0.006908222037359304)]",positive,"['health', 'amp', 'world', 'people', 'safe', 'kuwait', 'care', 'healthcare', 'make', 'good ']"
1,0,275,0_al ahmadi_club almahboula al_almahboula al ahmadi_almahboula al,"[('al ahmadi', 0.10899219994638687), ('club almahboula al', 0.10859632746306129), ('almahboula al ahmadi', 0.10859632746306129), ('almahboula al', 0.10859632746306129), ('almahboula', 0.10859632746306129), ('health club almahboula', 0.10859632746306129), ('club almahboula', 0.10859632746306129), ('ahmadi', 0.10834480461313421), ('platinum health club', 0.08552120853774323), ('platinum health', 0.08552120853774323)]",positive,"['al ahmadi', 'club almahboula al', 'almahboula al ahmadi', 'almahboula al', 'almahboula', 'health club almahboula', 'club almahboula', 'ahmadi', 'platinum health club', 'platinum health ']"
2,1,135,1_health club subah_subah_subah al salem_club subah,"[('health club subah', 0.13086068243193666), ('subah', 0.13086068243193666), ('subah al salem', 0.13086068243193666), ('club subah', 0.13086068243193666), ('club subah al', 0.13086068243193666), ('subah al', 0.13086068243193666), ('al salem', 0.130538618898228), ('salem', 0.130538618898228), ('al salem im', 0.09614962819787554), ('salem im', 0.09614962819787554)]",positive,"['health club subah', 'subah', 'subah al salem', 'club subah', 'club subah al', 'subah al', 'al salem', 'salem', 'al salem im', 'salem im ']"
3,2,129,2_health_good_love_good health,"[('health', 0.0231962500373065), ('good', 0.023125122122871523), ('love', 0.022544546204903267), ('good health', 0.020861202937253395), ('skin', 0.01786393383124097), ('wellness', 0.01748386880851704), ('healthy', 0.015217425115501565), ('beauty', 0.014922914883663572), ('happy', 0.014794042837975958), ('skincare', 0.014774419472290993)]",positive,"['health', 'good', 'love', 'good health', 'skin', 'wellness', 'healthy', 'beauty', 'happy', 'skincare ']"
4,3,109,3_hospital_kuwait_kuwait english school_kuwait english,"[('hospital', 0.04208993364284531), ('kuwait', 0.03509360537885425), ('kuwait english school', 0.021139229912871687), ('kuwait english', 0.021139229912871687), ('english school', 0.021139229912871687), ('english', 0.021139229912871687), ('school', 0.02067749527814929), ('safety', 0.015877589596177903), ('im', 0.01539829355868289), ('inspire challenge encourage', 0.014240280717053399)]",positive,"['hospital', 'kuwait', 'kuwait english school', 'kuwait english', 'english school', 'english', 'school', 'safety', 'im', 'inspire challenge encourage ']"
5,4,57,4_al asimah im_asimah im_asimah im platinum_club kuwait al,"[('al asimah im', 0.17058806267579604), ('asimah im', 0.17058806267579604), ('asimah im platinum', 0.16914095189846365), ('club kuwait al', 0.16899898158113968), ('kuwait al asimah', 0.16899898158113968), ('kuwait al', 0.1682707887956302), ('asimah', 0.16413370918639084), ('al asimah', 0.16413370918639084), ('club kuwait', 0.1536248682566175), ('health club kuwait', 0.1536248682566175)]",positive,"['al asimah im', 'asimah im', 'asimah im platinum', 'club kuwait al', 'kuwait al asimah', 'kuwait al', 'asimah', 'al asimah', 'club kuwait', 'health club kuwait ']"
6,5,49,5_mental health_mental_health_good mental,"[('mental health', 0.14843173196343518), ('mental', 0.14843173196343518), ('health', 0.05163125290251026), ('good mental', 0.04273385685924163), ('good mental health', 0.04273385685924163), ('good', 0.033380744766458824), ('people', 0.027558676695295603), ('time people', 0.02628405731787001), ('spend', 0.02628405731787001), ('spend time people', 0.02628405731787001)]",positive,"['mental health', 'mental', 'health', 'good mental', 'good mental health', 'good', 'people', 'time people', 'spend', 'spend time people ']"
7,6,27,6_salmiya_ras_salmiya health club_salmiya health,"[('salmiya', 0.17514707832139004), ('ras', 0.15850310485973998), ('salmiya health club', 0.15850310485973998), ('salmiya health', 0.15850310485973998), ('ras salmiya health', 0.1353110141121079), ('ras salmiya', 0.1353110141121079), ('im ras', 0.11702622156536242), ('club kuwait', 0.09130534622798966), ('health club kuwait', 0.09130534622798966), ('im ras salmiya', 0.09115123081623332)]",positive,"['salmiya', 'ras', 'salmiya health club', 'salmiya health', 'ras salmiya health', 'ras salmiya', 'im ras', 'club kuwait', 'health club kuwait', 'im ras salmiya ']"
8,7,22,7_rehabilitation hospital_medicine rehabilitation_physical medicine rehabilitation_hospital al farwaniyah,"[('rehabilitation hospital', 0.16873775110642508), ('medicine rehabilitation', 0.16873775110642508), ('physical medicine rehabilitation', 0.16873775110642508), ('hospital al farwaniyah', 0.16873775110642508), ('rehabilitation', 0.16873775110642508), ('rehabilitation hospital al', 0.16873775110642508), ('medicine rehabilitation hospital', 0.16873775110642508), ('physical medicine', 0.16873775110642508), ('farwaniyah governate', 0.16873775110642508), ('al farwaniyah governate', 0.16873775110642508)]",positive,"['rehabilitation hospital', 'medicine rehabilitation', 'physical medicine rehabilitation', 'hospital al farwaniyah', 'rehabilitation', 'rehabilitation hospital al', 'medicine rehabilitation hospital', 'physical medicine', 'farwaniyah governate', 'al farwaniyah governate ']"
9,8,18,8_im challenge health_challenge health_challenge health club_im challenge,"[('im challenge health', 0.26809285039034464), ('challenge health', 0.26809285039034464), ('challenge health club', 0.26809285039034464), ('im challenge', 0.26809285039034464), ('kuwait im challenge', 0.2562012002623063), ('challenge', 0.24163613923753358), ('kuwait im', 0.2264410466998465), ('shaab kuwait', 0.1805987003087987), ('shaab', 0.1805987003087987), ('health club shaab', 0.1805987003087987)]",positive,"['im challenge health', 'challenge health', 'challenge health club', 'im challenge', 'kuwait im challenge', 'challenge', 'kuwait im', 'shaab kuwait', 'shaab', 'health club shaab ']"
10,9,17,9_alexailacad_iwanttfc_runtome ep3 iwanttfc_kdestrada alexailacad,"[('alexailacad', 0.19940314707179282), ('iwanttfc', 0.19940314707179282), ('runtome ep3 iwanttfc', 0.19940314707179282), ('kdestrada alexailacad', 0.19940314707179282), ('health runtome', 0.19940314707179282), ('ep3 iwanttfc', 0.19940314707179282), ('health runtome ep3', 0.19940314707179282), ('kdestrada', 0.19940314707179282), ('kdlex', 0.19940314707179282), ('protect health runtome', 0.19940314707179282)]",positive,"['alexailacad', 'iwanttfc', 'runtome ep iwanttfc', 'kdestrada alexailacad', 'health runtome', 'ep iwanttfc', 'health runtome ep', 'kdestrada', 'kdlex', 'protect health runtome ']"
11,10,15,10_jabriya hawalli_jabriya_im health_im health studio,"[('jabriya hawalli', 0.26676564734656855), ('jabriya', 0.26676564734656855), ('im health', 0.26676564734656855), ('im health studio', 0.2513372200934314), ('health studio jabriya', 0.2513372200934314), ('hawalli im health', 0.2513372200934314), ('hawalli im', 0.2513372200934314), ('jabriya hawalli im', 0.2513372200934314), ('studio jabriya hawalli', 0.2513372200934314), ('studio jabriya', 0.2513372200934314)]",positive,"['jabriya hawalli', 'jabriya', 'im health', 'im health studio', 'health studio jabriya', 'hawalli im health', 'hawalli im', 'jabriya hawalli im', 'studio jabriya hawalli', 'studio jabriya ']"
12,11,13,11_vaccine_talk doctor get_talk doctor_doctor get vaccine,"[('vaccine', 0.1308230866125355), ('talk doctor get', 0.08767155168109915), ('talk doctor', 0.08767155168109915), ('doctor get vaccine', 0.08767155168109915), ('doctor get', 0.08767155168109915), ('get vaccine', 0.08767155168109915), ('talk', 0.0816408011639243), ('get', 0.07618028255415142), ('doctor', 0.07618028255415142), ('get vaccine talk', 0.06247284999169994)]",positive,"['vaccine', 'talk doctor get', 'talk doctor', 'doctor get vaccine', 'doctor get', 'get vaccine', 'talk', 'get', 'doctor', 'get vaccine talk ']"
13,12,11,12_moh_hajj_age_vaccine,"[('moh', 0.12673583910484817), ('hajj', 0.12055010367971854), ('age', 0.08317893021071232), ('vaccine', 0.06485838014934371), ('moh sets health', 0.05868068610501211), ('moh sets', 0.05868068610501211), ('sets', 0.05868068610501211), ('sets health', 0.05868068610501211), ('pilgrims', 0.05868068610501211), ('conditions', 0.05691854614955081)]",positive,"['moh', 'hajj', 'age', 'vaccine', 'moh sets health', 'moh sets', 'sets', 'sets health', 'pilgrims', 'conditions ']"
14,13,11,13_recovery_amp_pray_recovery amp good,"[('recovery', 0.11380389997011095), ('amp', 0.0994450865371402), ('pray', 0.09424826287687085), ('recovery amp good', 0.07610328998988902), ('recovery amp', 0.07610328998988902), ('amp good', 0.07610328998988902), ('health pray', 0.07610328998988902), ('amp good health', 0.07610328998988902), ('quick recovery amp', 0.05968849403118642), ('quick recovery', 0.05968849403118642)]",positive,"['recovery', 'amp', 'pray', 'recovery amp good', 'recovery amp', 'amp good', 'health pray', 'amp good health', 'quick recovery amp', 'quick recovery ']"
