,Topic,Count,TopicLabel,WordScore,Sentiment
0,-1,134,-1_health_care_amp_people,"[('health', 0.018477108186943793), ('care', 0.017773820373362358), ('amp', 0.0171190318310343), ('people', 0.014546834130671808), ('gift', 0.010976011531144756), ('giving', 0.010793332633078582), ('covid19', 0.009866609813553757), ('get', 0.009712210938190618), ('day', 0.00897884739973414), ('need', 0.008817917620441795)]",negative
1,0,119,0_gift_vouchers_voucher_gift vouchers,"[('gift', 0.03497913724731575), ('vouchers', 0.023346201305649423), ('voucher', 0.020418936581887696), ('gift vouchers', 0.017402193130304135), ('gift voucher', 0.015521679339471184), ('christmas', 0.013628429971061406), ('amp', 0.013364964091021565), ('lockdown', 0.012104442979666695), ('day', 0.011258616573841806), ('last', 0.008642678294139736)]",negative
2,1,46,1_health_mental_mental health_people,"[('health', 0.04507448274310393), ('mental', 0.041292166660461135), ('mental health', 0.040295744981726465), ('people', 0.02104442004237188), ('giving', 0.01821674696627374), ('amp', 0.011518852425843235), ('family', 0.01129715280714409), ('gift', 0.010888203438895598), ('food', 0.009970228223250483), ('dont', 0.009891333975556164)]",negative
3,2,45,2_care_hospital_package_care package,"[('care', 0.048679560459471076), ('hospital', 0.03311497038194955), ('package', 0.029380877363677976), ('care package', 0.028733440075835448), ('home', 0.02372936758014954), ('packages', 0.01656190263289064), ('go', 0.016029511101525833), ('care packages', 0.015533259487886707), ('beds', 0.015000723242728749), ('waiting', 0.013125632837387654)]",negative
4,3,41,3_health_gift_nhs_health secretary,"[('health', 0.01875298513954612), ('gift', 0.01623241338367463), ('nhs', 0.013265423179501698), ('health secretary', 0.01263706160345017), ('secretary', 0.01263706160345017), ('giving', 0.011639140427337416), ('scotland', 0.010840063646804007), ('labour', 0.010840063646804007), ('privatisation', 0.010840063646804007), ('admit', 0.010840063646804007)]",negative
5,4,30,4_covid19_care_package_packages,"[('covid19', 0.040265759542907995), ('care', 0.03808097261259889), ('package', 0.028551587720344346), ('packages', 0.025706388957018322), ('usa', 0.025504922922736747), ('care package', 0.02189371934103194), ('care packages', 0.021041272099323764), ('coronavirus', 0.0205083808389646), ('pandemic', 0.0167475713851474), ('missing', 0.015921075559286256)]",negative
6,5,23,5_vaccine_giving_people_sick,"[('vaccine', 0.023547320151577757), ('giving', 0.022015901198781402), ('people', 0.020945065245693593), ('sick', 0.014323787610008624), ('vaccinated', 0.013840480395897699), ('nhs', 0.012546040143736965), ('live', 0.01234057958584392), ('nurse', 0.011954199722550058), ('believe', 0.011946555300396408), ('would', 0.011838063164740316)]",negative
7,6,23,6_gift_nurse_shes_would,"[('gift', 0.041409922653246556), ('nurse', 0.03810719092406516), ('shes', 0.03631281184515348), ('would', 0.03483413054645927), ('would love', 0.025155208176219104), ('love', 0.022490349476593112), ('shift', 0.018732669753798514), ('misguided', 0.018732669753798514), ('student nurse', 0.018732669753798514), ('nhs', 0.01845869523275343)]",negative
8,7,14,7_nurses_pay_ends_pay rises,"[('nurses', 0.04509414039444588), ('pay', 0.03644110334171587), ('ends', 0.02777398985578959), ('pay rises', 0.02777398985578959), ('ends meet', 0.02777398985578959), ('make ends', 0.02777398985578959), ('make ends meet', 0.02777398985578959), ('pensioners', 0.02777398985578959), ('meet', 0.026836851577324242), ('rises', 0.026836851577324242)]",negative
9,8,14,8_nurse_nurses_gift_fatal,"[('nurse', 0.037347872476551344), ('nurses', 0.03444540362660082), ('gift', 0.031975898653383156), ('fatal', 0.026519140916521987), ('crash', 0.026519140916521987), ('car', 0.026519140916521987), ('worst', 0.024275770010797625), ('student', 0.02284741843001625), ('two', 0.02150155509117609), ('got', 0.02122583183533888)]",negative
10,9,11,9_covid_thing_staines_coronavirus,"[('covid', 0.03538514850023744), ('thing', 0.028909742878832596), ('staines', 0.026707787287392117), ('coronavirus', 0.025118792035320987), ('giving', 0.024586556329065472), ('infection', 0.02402511130423375), ('put', 0.022912689617873988), ('right', 0.02103743137573129), ('everyone', 0.020002884509757166), ('government', 0.019376888562573205)]",negative
