,Topic,Count,TopicLabel,WordScore,Sentiment
0,-1,140,-1_support_health_covid19_please,"[('support', 0.02134181433998919), ('health', 0.02010124955055135), ('covid19', 0.01076781329900877), ('please', 0.009574181117800206), ('covid', 0.009350757836498918), ('patients', 0.008761337689154151), ('hospital', 0.007912597403604674), ('government', 0.006827105862882408), ('home', 0.006280724743046031), ('provide', 0.006251276032724957)]",negative
1,0,93,0_support_india_protest_supporters,"[('support', 0.020066674489486694), ('india', 0.018709965455995656), ('protest', 0.01827422351391305), ('supporters', 0.015218550873613026), ('amp', 0.014448626100690396), ('people', 0.010990080947771921), ('year', 0.010074042661609285), ('academic', 0.009952278303601705), ('bjp', 0.009848434261298299), ('congress', 0.009663037169053137)]",negative
2,1,67,1_covid19_support_stay_covid,"[('covid19', 0.027027119023772583), ('support', 0.021030618146838324), ('stay', 0.019230365696419328), ('covid', 0.015731918709842318), ('amp', 0.014773361306773243), ('lockdown', 0.01267960987971636), ('world', 0.011802876297571414), ('home', 0.011704794254427445), ('coronavirus', 0.010965111071892955), ('covid 19', 0.010061121344594522)]",negative
3,2,46,2_directorate general_directorate general health_general health_general health services,"[('directorate general', 0.050351988723688824), ('directorate general health', 0.050351988723688824), ('general health', 0.05004067541038488), ('general health services', 0.05004067541038488), ('directorate', 0.049737372255882394), ('general', 0.04915324211435019), ('health services', 0.04620290385916333), ('services', 0.04605835573377142), ('bangladesh', 0.04144781021323533), ('24 hours', 0.04019888564862066)]",negative
4,3,20,3_flight_money_customer_refund,"[('flight', 0.044968535499903164), ('money', 0.03853579274544062), ('customer', 0.0349755276110358), ('refund', 0.03215790659193509), ('bank', 0.02610767573013866), ('customer care', 0.022892725904144574), ('customers', 0.022892725904144574), ('due', 0.020992043281500027), ('due covid', 0.020886140584110927), ('still', 0.019608896500138785)]",negative
5,4,19,4_supportindependentjournalism_coronavirusoutbreak_coronaviruspandamic covid19outbreak supportindependentjournalism_covid19outbreak supportindependentjournalism,"[('supportindependentjournalism', 0.06444301713972775), ('coronavirusoutbreak', 0.059616426946686736), ('coronaviruspandamic covid19outbreak supportindependentjournalism', 0.059616426946686736), ('covid19outbreak supportindependentjournalism', 0.059616426946686736), ('coronaviruspandamic covid19outbreak', 0.059616426946686736), ('coronaviruspandamic', 0.059616426946686736), ('coronavirusoutbreak coronaviruspandamic covid19outbreak', 0.059616426946686736), ('coronavirusoutbreak coronaviruspandamic', 0.059616426946686736), ('covid19outbreak', 0.05838434530346132), ('covid19', 0.05481295895132789)]",negative
6,5,19,5_bengal_failed_west bengal_west,"[('bengal', 0.07707262932014658), ('failed', 0.06857361455269012), ('west bengal', 0.06639740062470345), ('west', 0.06639740062470345), ('health services', 0.04468322071799301), ('services', 0.044543426998296366), ('health', 0.04313781141313022), ('completely', 0.034949295809881493), ('people', 0.030024447950098548), ('minister', 0.02963893598300591)]",negative
7,6,19,6_bihar_mein_health_hospital,"[('bihar', 0.056127023228427095), ('mein', 0.03342731223942259), ('health', 0.030230230273861278), ('hospital', 0.027487703307514783), ('state', 0.027000245559520426), ('ka', 0.02565813959173892), ('govt hospital', 0.018748788764762995), ('yha', 0.018748788764762995), ('patna mein', 0.018748788764762995), ('low', 0.01809326099221415)]",negative
8,7,19,7_support_hospital_health_deteriorates,"[('support', 0.03269452751361214), ('hospital', 0.03152387240077012), ('health', 0.02889091627438641), ('deteriorates', 0.025937491232509526), ('life support criticalhe', 0.02150177546946237), ('health deteriorates', 0.02150177546946237), ('dainik', 0.02150177546946237), ('seewhats', 0.02150177546946237), ('says life', 0.02150177546946237), ('covid19 cant', 0.02150177546946237)]",negative
9,8,16,8_mental_mental health_health_support,"[('mental', 0.10273166554044802), ('mental health', 0.08704207551258913), ('health', 0.048113462675658004), ('support', 0.0390342708166469), ('mentalhealth', 0.0335699656539037), ('support mental health', 0.0335699656539037), ('support mental', 0.0335699656539037), ('google introducesumang pakistan', 0.02631286514401141), ('mentalhealthawarenessweek mentalhealth', 0.02631286514401141), ('mentalhealth mentalhealthawarenessmonth', 0.02631286514401141)]",negative
10,9,16,9_vaccination_police_vaccinated_kolkata,"[('vaccination', 0.044806734029730205), ('police', 0.034495409558024125), ('vaccinated', 0.03131386704883968), ('kolkata', 0.028641340950990114), ('govt', 0.024294421560042974), ('vaccinemost old', 0.022291866956529228), ('vaccinemost', 0.022291866956529228), ('cp kolkata police', 0.022291866956529228), ('support vaccination', 0.022291866956529228), ('lot peoples gathering', 0.022291866956529228)]",negative
11,10,13,10_oxygen_hospital_contact_support,"[('oxygen', 0.07465553299385165), ('hospital', 0.03760649878682475), ('contact', 0.03661862718901756), ('support', 0.03313983394836129), ('varanasi', 0.02850067553838133), ('oxygen level', 0.02850067553838133), ('level', 0.02750418533380205), ('ventilator support', 0.02750418533380205), ('ventilator', 0.02750418533380205), ('oxygen support', 0.02750418533380205)]",negative
