,Topic,Count,TopicLabel,WordScore,Sentiment
0,-1,5,-1_young people mogok_people mogok_unity government today_whatshappeninginmyanmar may26coup,"[('young people mogok', 0.08610005694059987), ('people mogok', 0.08610005694059987), ('unity government today', 0.08610005694059987), ('whatshappeninginmyanmar may26coup', 0.08610005694059987), ('government today', 0.08610005694059987), ('led young people', 0.08610005694059987), ('strike led young', 0.08610005694059987), ('strike led', 0.08610005694059987), ('somewhere jungle support', 0.08610005694059987), ('people mogok held', 0.08610005694059987)]",negative
1,0,206,0_whatshappeninginmyanmar_military_support_protest,"[('whatshappeninginmyanmar', 0.03156975042887265), ('military', 0.026030066011796006), ('support', 0.025393401302649037), ('protest', 0.018871259863855766), ('strike', 0.01794632688044436), ('myanmar', 0.016127203917240922), ('dictatorship', 0.014931454952609733), ('people', 0.0147438635518637), ('mandalay', 0.013077579956332517), ('federal', 0.012513009028632366)]",negative
2,1,71,1_support_health_hospital_women,"[('support', 0.02983723708127227), ('health', 0.026905465201205233), ('hospital', 0.022948779142204462), ('women', 0.021924004971840664), ('vaccine', 0.018278899990014547), ('amp', 0.012915189202803807), ('us', 0.011750292425473725), ('attempt', 0.011505154420598273), ('sac', 0.010856894968536417), ('professional', 0.010732541678328149)]",negative
3,2,25,2_abducted_terrorists_myeik_ward,"[('abducted', 0.06165239641580555), ('terrorists', 0.04922527568926487), ('myeik', 0.04869790638555226), ('ward', 0.048450604981219066), ('crph', 0.042731297455339164), ('whatshappeninginmyanmar', 0.03594830290451074), ('terrorists myanmar security', 0.028868718039841985), ('myanmar security forces', 0.028868718039841985), ('myanmar security', 0.028868718039841985), ('myeik hospital abducted', 0.028868718039841985)]",negative
4,3,23,3_workers_coronavirus_hong_covid19,"[('workers', 0.05688230522964569), ('coronavirus', 0.05126588403679922), ('hong', 0.04421883419870854), ('covid19', 0.04414420704808213), ('view', 0.03903346371609908), ('kong', 0.03893193057923556), ('hong kong', 0.03893193057923556), ('health', 0.03828817546118427), ('care workers', 0.03775429666698), ('frontline', 0.03775429666698)]",negative
5,4,23,4_yet_prevented coming home_prevented_prevented coming,"[('yet', 0.05332850367064259), ('prevented coming home', 0.05136914177724282), ('prevented', 0.05136914177724282), ('prevented coming', 0.05136914177724282), ('coming home', 0.05136914177724282), ('coming', 0.05136914177724282), ('auspol', 0.05019153286648714), ('strandedaussies', 0.049651272623636944), ('covid', 0.046593251543407495), ('support', 0.040204269550170924)]",negative
6,5,20,5_like_protests_pics like myanmar_saw pics,"[('like', 0.08605836960236811), ('protests', 0.08543774943993773), ('pics like myanmar', 0.058446207525351776), ('saw pics', 0.058446207525351776), ('saw pics like', 0.058446207525351776), ('pics like', 0.058446207525351776), ('pics', 0.057866774953427264), ('citizens nld', 0.05363847785310437), ('like myanmar citizens', 0.05363847785310437), ('like want', 0.05363847785310437)]",negative
7,6,17,6_food_maxtul_presented_undp,"[('food', 0.0295193783571026), ('maxtul', 0.029380861451485434), ('presented', 0.029380861451485434), ('undp', 0.029380861451485434), ('undp presented', 0.029380861451485434), ('refrain', 0.029380861451485434), ('covid', 0.028069819059967006), ('highly', 0.027994769483333553), ('please', 0.02692045501471617), ('support', 0.02668775094491575)]",negative
8,7,14,7_assemble_nug assemble_wesupportnug whatshappeninginmyanmar_nug,"[('assemble', 0.05508017889868005), ('nug assemble', 0.05508017889868005), ('wesupportnug whatshappeninginmyanmar', 0.05426625312737359), ('nug', 0.04804467447197399), ('whatshappeninginmyanmar', 0.04740309418762112), ('pagoda', 0.04660412506097689), ('man aung pagoda', 0.04660412506097689), ('yadanar man aung', 0.04660412506097689), ('yadanar man', 0.04660412506097689), ('nyaungshwe', 0.04660412506097689)]",negative
9,8,13,8_workers_shut_support_covid19,"[('workers', 0.06057596141338892), ('shut', 0.04607453273073852), ('support', 0.03587249639998416), ('covid19', 0.03387536744064056), ('lockdown', 0.032760312191443604), ('covid19 pandemic', 0.02766466676589312), ('pandemic', 0.02578186092986619), ('whatshappeninginthailand', 0.02565849568710557), ('pandemic shut downs', 0.02565849568710557), ('theft trend often', 0.02565849568710557)]",negative
