,Topic,Count,TopicLabel,WordScore,Sentiment
0,-1,6,-1_wantedly_prefer_pc_singapore charity,"[('wantedly', 0.0697077765420755), ('prefer', 0.0697077765420755), ('pc', 0.0697077765420755), ('singapore charity', 0.05493637935273165), ('set', 0.05493637935273165), ('charity', 0.054350053508389534), ('kd', 0.05228083240655662), ('singapore', 0.049241198428317166), ('kang', 0.0391216684910875), ('kang daniel', 0.0391216684910875)]",positive
1,0,45,0_singapore_migrant_covid19_workers,"[('singapore', 0.04225969852568249), ('migrant', 0.030397702080256234), ('covid19', 0.029034258830037286), ('workers', 0.01910030798212052), ('migrant workers', 0.01739510083941936), ('migrant worker', 0.015866830133560904), ('migrants', 0.01584381721607072), ('worker', 0.015282791558668326), ('one', 0.013586874897587283), ('singaporeans', 0.013155905798462856)]",positive
2,1,38,1_migrant_migrant workers_workers_worker,"[('migrant', 0.05559259671455664), ('migrant workers', 0.039154329119370855), ('workers', 0.037618481371705245), ('worker', 0.03210645106361425), ('migrant worker', 0.031250074834715084), ('covid19', 0.026392439309068233), ('help', 0.01875004490082905), ('lets', 0.017508663317143618), ('equipped', 0.017273899376235413), ('hope', 0.0166609839625825)]",positive
3,2,30,2_may_grant_allah_may allah,"[('may', 0.054710498640966124), ('grant', 0.04182067836840193), ('allah', 0.0382575795645647), ('may allah', 0.03611584818485875), ('health', 0.03561478375238252), ('good', 0.03520348234644736), ('good health', 0.03333770601679269), ('birthday', 0.02939367393204927), ('may allah grant', 0.024614311369686902), ('allah grant', 0.024614311369686902)]",positive
4,3,23,3_campaign_page_meaningful_meaningful campaign,"[('campaign', 0.07242826433711046), ('page', 0.06960335058925712), ('meaningful', 0.06424536122525576), ('meaningful campaign', 0.06424536122525576), ('fundraising page', 0.06424536122525576), ('consider', 0.06424536122525576), ('please consider donating', 0.06424536122525576), ('please consider', 0.06424536122525576), ('consider donating', 0.06424536122525576), ('donating', 0.06424536122525576)]",positive
5,4,17,4_139cmx176cm_difficulties_artwork symbol_artist going,"[('139cmx176cm', 0.05693442125092594), ('difficulties', 0.05693442125092594), ('artwork symbol', 0.05693442125092594), ('artist going', 0.05693442125092594), ('many difficulties', 0.05693442125092594), ('difficulties emigrant father', 0.05693442125092594), ('difficulties emigrant', 0.05693442125092594), ('father husband artwork', 0.05693442125092594), ('father husband', 0.05693442125092594), ('covid19 lockdown', 0.05693442125092594)]",positive
6,5,14,5_home_stayhomeforsg_workers_whole,"[('home', 0.08021629905955846), ('stayhomeforsg', 0.06808539078587077), ('workers', 0.06745241692473206), ('whole', 0.0634947399931491), ('frontline', 0.0634947399931491), ('sgunited', 0.061213993995717475), ('singtogethersg', 0.05929924835722994), ('singaporetogether', 0.05929924835722994), ('together', 0.05566650538251765), ('stay', 0.0503845149787906)]",positive
7,6,14,6_amp_thank healthcare_home thank healthcare_singaporean,"[('amp', 0.0585262512404201), ('thank healthcare', 0.03587346939056612), ('home thank healthcare', 0.03587346939056612), ('singaporean', 0.03467346865534026), ('thank', 0.03140749170923465), ('home thank', 0.03131825972521916), ('home', 0.030109199086781044), ('islandwide karaoke home', 0.029874761375175213), ('karaoke home thank', 0.029874761375175213), ('karaoke', 0.029874761375175213)]",positive
8,7,13,7_granted_frontlines_covid19 circuitbreaker_circuitbreaker,"[('granted', 0.059210873918545535), ('frontlines', 0.05417166067836831), ('covid19 circuitbreaker', 0.04866872834915367), ('circuitbreaker', 0.04866872834915367), ('dont', 0.04297236443186433), ('safe', 0.033617521292730095), ('healthcare frontlines wirkers', 0.03085426174813178), ('staffandessential workersfor granted', 0.03085426174813178), ('battle frontlines', 0.03085426174813178), ('battle', 0.03085426174813178)]",positive
9,8,12,8_health_mental_mental health_part,"[('health', 0.04629663247404845), ('mental', 0.04314920543775678), ('mental health', 0.04314920543775678), ('part', 0.03720211640503153), ('donations', 0.033996618326959535), ('dec', 0.030981234018700222), ('giving', 0.029761693124025223), ('part ongoing', 0.02441616860121407), ('essential', 0.02441616860121407), ('collaboration', 0.02441616860121407)]",positive
